from,to,cost
1204501,1211816,6554.9
1204501,1211829,6979.3
1204501,1213527,6790.7
1204501,1213570,949.3
1204501,1213571,3861.7
1204501,1213699,5475.6
1204501,1213700,3197.3
1204501,1215841,8778.0
1204501,1215849,9476.1
1204501,1215855,10578.8
1204507,1204428,7051.5
1204507,1204442,5481.8
1204507,1204447,8186.0
1204507,1204458,4267.5
1204507,1204472,10316.4
1204507,1204478,2331.3
1204507,1204486,4688.5
1204507,1204501,2902.0
1204507,1204507,0.0
1204507,1204515,4699.4
1204507,1204521,9236.5
1204507,1204532,5087.3
1204507,1204538,7711.6
1204507,1204546,6955.8
1204507,1204552,10492.1
1204507,1204559,7224.3
1204507,1204565,9321.3
1204507,1204571,8389.9
1204507,1204586,8789.0
1204507,1204615,10329.3
1204507,1208703,5171.0
1204507,1208758,4623.8
1204507,1208789,4537.7
1204507,1208809,10095.4
1204507,1208941,9468.4
1204507,1208942,4901.8
1204507,1208943,9086.4
1204507,1208944,5283.8
1204507,1208945,8711.0
1204507,1209020,6517.1
1204507,1210141,9527.1
1204507,1210440,9880.8
1204507,1210441,5869.5
1204507,1210477,5625.1
1204507,1210478,5981.2
1204507,1210488,7030.9
1204507,1210491,9989.2
1204507,1210523,7612.4
1204507,1210527,9405.7
1204507,1210543,9055.3
1204507,1210551,8899.2
1204507,1210560,8618.8
1204507,1210573,8949.6
1204507,1210582,9610.7
1204507,1210590,10343.1
1204507,1210598,10952.8
1204507,1210749,7473.4
1204507,1210972,8165.1
1204507,1210974,9667.0
1204507,1210991,10167.2
1204507,1210993,7663.6
1204507,1211816,3622.7
1204507,1211829,4047.1
1204507,1213527,9610.0
1204507,1213570,3768.7
1204507,1213571,929.6
1204507,1213699,8294.9
1204507,1213700,6016.6
1204515,1204442,10474.5
1204515,1204458,9260.2
1204515,1204478,7324.0
1204515,1204486,9681.3
1204515,1204501,7894.8
1204515,1204507,5073.4
1204515,1204515,0.0
1204515,1204521,4696.1
1204515,1204532,387.8
1204515,1204538,3121.5
1204515,1204546,2256.3
1204515,1204552,5792.6
1204515,1204559,2524.8
1204515,1204565,4621.8
1204515,1204571,3690.4
1204515,1204577,8416.7
1204515,1204586,4089.5
1204515,1204607,6729.1
1204515,1204615,5629.8
1204515,1204632,5941.6
1204515,1204638,6528.4
1204515,1204650,8574.6
1204515,1204672,7866.2
1204515,1204682,8276.1
1204515,1204697,9025.5
1204515,1204699,9401.2
1204515,1204703,10144.9
1204515,1208703,9801.8
1204515,1208758,9254.5
1204515,1208789,9168.4
1204515,1208809,9803.7
1204515,1208941,9176.7
1204515,1208942,9532.5
1204515,1208943,8794.7
1204515,1208944,9914.5
1204515,1208945,8419.3
1204515,1210491,9919.9
1204515,1210523,7665.6
1204515,1210527,9336.4
1204515,1210543,8985.9
1204515,1210551,8829.8
1204515,1210560,8672.0
1204515,1210573,9002.8
1204515,1210582,9663.9
1204515,1210590,10284.1
1204515,1210598,10893.8
1204515,1210749,7181.7
1204515,1211816,8615.4
1204515,1211829,9039.8
1204515,1213527,4910.6
1204515,1213570,8761.4
1204515,1213571,5922.3
1204515,1213699,3754.5
1204515,1213700,1317.2
1204521,1204428,7428.8
1204521,1204442,5859.1
1204521,1204447,8563.3
1204521,1204458,4644.8
1204521,1204478,2708.6
1204521,1204486,5065.9
1204521,1204501,3279.4
1204521,1204507,377.1
1204521,1204515,5076.7
1204521,1204521,0.0
1204521,1204532,5464.6
1204521,1204538,8088.9
1204521,1204546,7333.1
1204521,1204559,7601.7
1204521,1204565,9698.6
1204521,1204571,8767.2
1204521,1204586,9166.3
1204521,1208703,5548.4
1204521,1208758,5001.1
1204521,1208789,4915.0
1204521,1208941,9845.7
1204521,1208942,5279.1
1204521,1208943,9463.7
1204521,1208944,5661.1
1204521,1208945,9088.4
1204521,1209020,6894.5
1204521,1210141,9904.4
1204521,1210440,10258.1
1204521,1210441,6246.9
1204521,1210477,6002.5
1204521,1210478,6358.5
1204521,1210488,7408.2
1204521,1210523,7989.7
1204521,1210527,9783.1
1204521,1210543,9432.6
1204521,1210551,9276.5
1204521,1210560,8996.1
1204521,1210573,9326.9
1204521,1210582,9988.0
1204521,1210749,7850.7
1204521,1210972,8542.4
1204521,1210974,10044.3
1204521,1210991,10544.5
1204521,1210993,8040.9
1204521,1211816,4000.0
1204521,1211829,4424.4
1204521,1213527,9987.4
1204521,1213570,4146.0
1204521,1213571,1306.9
1204521,1213699,8672.2
1204521,1213700,6394.0
1204532,1204442,10086.5
1204532,1204458,8872.3
1204532,1204478,6936.1
1204532,1204486,9293.3
1204532,1204501,7506.8
1204532,1204507,4685.5
1204532,1204515,9304.2
1204532,1204521,4308.2
1204532,1204532,0.0
1204532,1204538,2733.6
1204532,1204546,1871.3
1204532,1204552,5410.1
1204532,1204559,2142.3
1204532,1204565,4239.3
1204532,1204571,3307.9
1204532,1204577,8034.2
1204532,1204586,3707.0
1204532,1204607,6346.6
1204532,1204615,5247.2
1204532,1204632,5559.0
1204532,1204638,6145.8
1204532,1204650,8192.1
1204532,1204672,7483.6
1204532,1204682,7893.5
1204532,1204697,8642.9
1204532,1204699,9018.6
1204532,1204703,9762.3
1204532,1208703,9413.8
1204532,1208758,8866.6
1204532,1208789,8780.5
1204532,1208809,9415.7
1204532,1208941,8788.8
1204532,1208942,9144.5
1204532,1208943,8406.8
1204532,1208944,9526.6
1204532,1208945,8031.4
1204532,1210441,10112.3
1204532,1210477,9867.9
1204532,1210478,10224.0
1204532,1210491,9531.9
1204532,1210523,7277.7
1204532,1210527,8948.4
1204532,1210543,8598.0
1204532,1210551,8441.9
1204532,1210560,8284.0
1204532,1210573,8614.8
1204532,1210582,9276.0
1204532,1210590,9896.2
1204532,1210598,10505.9
1204532,1210749,6793.8
1204532,1211066,10039.6
1204532,1211816,8227.5
1204532,1211829,8651.9
1204532,1213527,4528.0
1204532,1213528,10818.6
1204532,1213570,8373.4
1204532,1213571,5534.3
1204532,1213699,3366.6
1204532,1213700,929.2
1204532,1215841,10150.6
1204538,1204428,9177.1
1204538,1204442,7607.4
1204538,1204447,10311.6
1204538,1204458,6393.1
1204538,1204478,4456.9
1204538,1204486,6814.2
1204538,1204501,5027.7
1204538,1204507,2125.4
1204538,1204515,6825.0
1204538,1204521,1748.1
1204538,1204532,2889.1
1204538,1204538,0.0
1204538,1204546,4760.5
1204538,1204552,7839.0
1204538,1204559,4660.6
1204538,1204565,6668.2
1204538,1204571,5736.8
1204538,1204586,6135.9
1204538,1204607,8775.5
1204538,1204615,7676.2
1204538,1204632,7988.0
1204538,1204638,8574.8
1204538,1204672,9912.6
1204538,1204682,10322.5
1204538,1208703,7273.6
1204538,1208758,6726.3
1204538,1208789,6640.2
1204538,1208809,8714.9
1204538,1208941,8087.9
1204538,1208942,7004.3
1204538,1208943,7705.9
1204538,1208944,7386.3
1204538,1208945,7330.5
1204538,1209020,8619.7
1204538,1210441,7972.1
1204538,1210477,7727.7
1204538,1210478,8083.7
1204538,1210488,9133.4
1204538,1210491,9213.4
1204538,1210523,6836.5
1204538,1210527,8629.9
1204538,1210543,7928.2
1204538,1210551,8123.3
1204538,1210560,7842.9
1204538,1210573,8173.7
1204538,1210582,8834.8
1204538,1210590,9567.2
1204538,1210598,10176.9
1204538,1210749,6092.9
1204538,1210993,9789.2
1204538,1211816,5748.3
1204538,1211829,6172.7
1204538,1213527,6957.0
1204538,1213570,5894.3
1204538,1213571,3055.2
1204538,1213699,806.5
1204538,1213700,3818.5
1204538,1215841,8911.6
1204538,1215849,9609.8
1204538,1215855,10712.4
1204546,1201087,9676.4
1204546,1201100,8773.5
1204546,1201125,9172.0
1204546,1204458,10172.3
1204546,1204478,8236.1
1204546,1204501,8806.9
1204546,1204507,5914.9
1204546,1204521,5537.6
1204546,1204532,6662.3
1204546,1204538,3789.5
1204546,1204546,0.0
1204546,1204552,3538.7
1204546,1204559,270.9
1204546,1204565,2367.9
1204546,1204571,1436.5
1204546,1204577,6162.8
1204546,1204586,1835.6
1204546,1204607,4475.2
1204546,1204615,3375.9
1204546,1204632,3687.7
1204546,1204638,4274.4
1204546,1204643,10306.9
1204546,1204650,6320.7
1204546,1204665,8980.5
1204546,1204672,5612.3
1204546,1204682,6022.2
1204546,1204697,6771.6
1204546,1204699,7147.2
1204546,1204703,7891.0
1204546,1204731,9043.8
1204546,1204750,9319.0
1204546,1208703,10343.6
1204546,1208758,9796.3
1204546,1208789,9724.6
1204546,1208809,9103.8
1204546,1208941,8476.8
1204546,1208942,10088.7
1204546,1208943,8094.8
1204546,1208944,10470.7
1204546,1208945,7719.4
1204546,1209092,9893.6
1204546,1210476,9367.7
1204546,1210479,9004.9
1204546,1210491,7926.6
1204546,1210523,7033.2
1204546,1210527,7343.1
1204546,1210543,6992.6
1204546,1210551,6836.5
1204546,1210560,7017.8
1204546,1210573,7348.6
1204546,1210582,8009.7
1204546,1210590,8290.8
1204546,1210598,8900.5
1204546,1210599,9021.3
1204546,1210600,9286.9
1204546,1210601,9319.3
1204546,1210609,9854.2
1204546,1210618,10136.5
1204546,1210749,6481.8
1204546,1211066,8168.2
1204546,1211816,9527.5
1204546,1211829,9951.9
1204546,1213527,2656.6
1204546,1213528,8947.2
1204546,1213570,9673.5
1204546,1213571,6834.4
1204546,1213699,4596.0
1204546,1213700,7591.7
1204546,1219099,9513.6
1204552,1204428,9427.8
1204552,1204442,7858.1
1204552,1204458,6643.8
1204552,1204478,4707.6
1204552,1204486,7064.8
1204552,1204501,5278.4
1204552,1204507,2376.1
1204552,1204515,7075.7
1204552,1204521,1998.8
1204552,1204532,3139.8
1204552,1204538,250.7
1204552,1204546,5011.2
1204552,1204552,0.0
1204552,1204559,4911.3
1204552,1204565,6918.9
1204552,1204571,5987.5
1204552,1204586,6386.6
1204552,1204607,9026.2
1204552,1204615,7926.9
1204552,1204632,8238.7
1204552,1204638,8825.4
1204552,1204672,10163.3
1204552,1204682,10573.2
1204552,1208703,7524.3
1204552,1208758,6977.0
1204552,1208789,6890.9
1204552,1208809,8965.6
1204552,1208941,8338.6
1204552,1208942,7255.0
1204552,1208943,7956.6
1204552,1208944,7637.0
1204552,1208945,7581.2
1204552,1209020,8870.3
1204552,1210441,8222.7
1204552,1210477,7978.3
1204552,1210478,8334.4
1204552,1210488,9384.1
1204552,1210491,9464.0
1204552,1210523,7087.2
1204552,1210527,8880.6
1204552,1210543,8178.9
1204552,1210551,8374.0
1204552,1210560,8093.6
1204552,1210573,8424.4
1204552,1210582,9085.5
1204552,1210590,9817.9
1204552,1210598,10427.6
1204552,1210749,6343.6
1204552,1210993,10039.9
1204552,1211816,5999.0
1204552,1211829,6423.4
1204552,1213527,7207.6
1204552,1213570,6145.0
1204552,1213571,3305.9
1204552,1213699,1057.2
1204552,1213700,4069.2
1204552,1215841,9162.3
1204552,1215849,9860.4
1204552,1215855,10963.1
1204559,1201087,9405.4
1204559,1201100,8502.4
1204559,1201125,8901.0
1204559,1204442,11115.6
1204559,1204458,9901.3
1204559,1204478,7965.1
1204559,1204501,8535.8
1204559,1204507,5643.9
1204559,1204515,10333.2
1204559,1204521,5266.6
1204559,1204532,6391.3
1204559,1204538,3518.5
1204559,1204546,8262.7
1204559,1204552,3267.7
1204559,1204559,0.0
1204559,1204565,2096.9
1204559,1204571,1165.5
1204559,1204577,5891.8
1204559,1204586,1564.6
1204559,1204607,4204.2
1204559,1204615,3104.9
1204559,1204632,3416.7
1204559,1204638,4003.4
1204559,1204643,10035.9
1204559,1204650,6049.7
1204559,1204665,8709.5
1204559,1204672,5341.2
1204559,1204682,5751.1
1204559,1204697,6500.5
1204559,1204699,6876.2
1204559,1204703,7619.9
1204559,1204731,8772.7
1204559,1204750,9047.9
1204559,1204766,10283.3
1204559,1204787,10182.8
1204559,1208703,10072.5
1204559,1208758,9525.3
1204559,1208789,9453.6
1204559,1208809,8832.8
1204559,1208941,8205.8
1204559,1208942,9817.7
1204559,1208943,7823.8
1204559,1208944,10199.7
1204559,1208945,7448.4
1204559,1209092,9622.6
1204559,1210476,9096.7
1204559,1210479,8733.9
1204559,1210491,7655.5
1204559,1210523,6762.2
1204559,1210527,7072.0
1204559,1210543,6721.6
1204559,1210551,6565.5
1204559,1210560,6746.8
1204559,1210573,7077.6
1204559,1210582,7738.7
1204559,1210590,8019.8
1204559,1210598,8629.5
1204559,1210599,8750.3
1204559,1210600,9015.9
1204559,1210601,9048.3
1204559,1210609,9583.2
1204559,1210618,9865.5
1204559,1210749,6210.8
1204559,1211066,7897.2
1204559,1211816,9256.5
1204559,1211829,9680.9
1204559,1213527,2385.6
1204559,1213528,8676.2
1204559,1213570,9402.4
1204559,1213571,6563.3
1204559,1213699,4325.0
1204559,1213700,7320.6
1204559,1219081,10301.5
1204559,1219099,9242.6
1204565,1201100,10396.2
1204565,1204442,9018.5
1204565,1204458,7804.2
1204565,1204478,5868.1
1204565,1204486,8225.3
1204565,1204501,6438.8
1204565,1204507,3546.9
1204565,1204515,8236.1
1204565,1204521,3169.6
1204565,1204532,4294.3
1204565,1204538,1421.4
1204565,1204546,6165.6
1204565,1204552,1170.7
1204565,1204559,1983.1
1204565,1204565,0.0
1204565,1204571,3059.2
1204565,1204577,7785.6
1204565,1204586,3458.4
1204565,1204607,6098.0
1204565,1204615,4998.6
1204565,1204632,5310.4
1204565,1204638,5897.2
1204565,1204650,7943.4
1204565,1204672,7235.0
1204565,1204682,7644.9
1204565,1204697,8394.3
1204565,1204699,8770.0
1204565,1204703,9513.7
1204565,1204731,10666.5
1204565,1204750,10941.7
1204565,1208703,8345.8
1204565,1208758,7798.6
1204565,1208789,7712.5
1204565,1208809,8347.7
1204565,1208941,7720.7
1204565,1208942,8076.5
1204565,1208943,7338.7
1204565,1208944,8458.5
1204565,1208945,6963.4
1204565,1209020,9691.9
1204565,1210441,9044.3
1204565,1210476,9905.0
1204565,1210477,8799.9
1204565,1210478,9155.9
1204565,1210479,9542.2
1204565,1210488,10205.6
1204565,1210491,8463.9
1204565,1210523,6209.7
1204565,1210527,7880.4
1204565,1210543,7529.9
1204565,1210551,7373.8
1204565,1210560,7216.0
1204565,1210573,7546.8
1204565,1210582,8208.0
1204565,1210590,8828.2
1204565,1210598,9437.8
1204565,1210599,9865.8
1204565,1210600,10131.4
1204565,1210601,10163.9
1204565,1210749,5725.7
1204565,1211066,9791.0
1204565,1211816,7159.4
1204565,1211829,7583.9
1204565,1213527,4279.4
1204565,1213528,10569.9
1204565,1213570,7305.4
1204565,1213571,4466.3
1204565,1213699,2227.9
1204565,1213700,5223.6
1204565,1215841,9735.1
1204565,1215849,10433.2
1204565,1215855,11535.9
1204571,1201066,10426.5
1204571,1201076,9567.9
1204571,1201087,8239.8
1204571,1201100,7336.9
1204571,1201125,7735.4
1204571,1204507,8599.4
1204571,1204521,8222.1
1204571,1204532,9346.8
1204571,1204538,6474.0
1204571,1204552,6223.2
1204571,1204559,7035.6
1204571,1204565,5052.4
1204571,1204571,0.0
1204571,1204577,4726.2
1204571,1204586,399.0
1204571,1204607,3038.6
1204571,1204615,1939.3
1204571,1204621,9473.1
1204571,1204632,2251.1
1204571,1204638,2837.9
1204571,1204643,8870.3
1204571,1204650,4884.1
1204571,1204665,7543.9
1204571,1204672,4175.7
1204571,1204682,4585.6
1204571,1204697,5335.0
1204571,1204699,5710.6
1204571,1204703,6454.4
1204571,1204731,7607.2
1204571,1204750,7882.4
1204571,1204766,9117.7
1204571,1204787,9017.2
1204571,1204808,9522.3
1204571,1204825,9745.1
1204571,1209092,8457.0
1204571,1209162,9127.9
1204571,1209176,9781.0
1204571,1210491,9540.4
1204571,1210523,9633.4
1204571,1210527,8956.9
1204571,1210543,8606.4
1204571,1210551,8450.3
1204571,1210560,8631.6
1204571,1210573,8962.4
1204571,1210582,9623.5
1204571,1210583,9508.5
1204571,1210590,8812.2
1204571,1210598,9421.9
1204571,1210599,7584.7
1204571,1210600,7850.3
1204571,1210601,7882.7
1204571,1210609,8417.6
1204571,1210618,8699.9
1204571,1210749,9082.0
1204571,1211066,6731.7
1204571,1211760,10072.5
1204571,1211784,9939.2
1204571,1213527,1220.1
1204571,1213528,7510.6
1204571,1213571,9518.9
1204571,1213699,7280.5
1204571,1213700,10276.2
1204571,1213963,10426.8
1204571,1219081,9135.9
1204571,1219099,8077.0
1204577,1204442,9344.7
1204577,1204458,8130.5
1204577,1204478,6194.3
1204577,1204486,8551.5
1204577,1204501,6765.0
1204577,1204507,3873.1
1204577,1204515,8562.4
1204577,1204521,3495.8
1204577,1204532,4620.5
1204577,1204538,1747.7
1204577,1204546,6491.9
1204577,1204552,1496.9
1204577,1204559,2309.3
1204577,1204565,326.1
1204577,1204571,3385.5
1204577,1204577,0.0
1204577,1204586,3784.6
1204577,1204607,6424.2
1204577,1204615,5324.8
1204577,1204632,5636.7
1204577,1204638,6223.4
1204577,1204650,8269.7
1204577,1204672,7561.2
1204577,1204682,7971.1
1204577,1204697,8720.5
1204577,1204699,9096.2
1204577,1204703,9839.9
1204577,1208703,8672.0
1204577,1208758,8124.8
1204577,1208789,8038.7
1204577,1208809,8674.0
1204577,1208941,8047.0
1204577,1208942,8402.8
1204577,1208943,7665.0
1204577,1208944,8784.8
1204577,1208945,7289.6
1204577,1209020,10018.1
1204577,1210441,9370.5
1204577,1210477,9126.1
1204577,1210478,9482.2
1204577,1210479,9868.5
1204577,1210491,8790.1
1204577,1210523,6535.9
1204577,1210527,8206.6
1204577,1210543,7856.2
1204577,1210551,7700.1
1204577,1210560,7542.3
1204577,1210573,7873.1
1204577,1210582,8534.2
1204577,1210590,9154.4
1204577,1210598,9764.1
1204577,1210749,6052.0
1204577,1211066,10117.2
1204577,1211816,7485.7
1204577,1211829,7910.1
1204577,1213527,4605.6
1204577,1213570,7631.6
1204577,1213571,4792.5
1204577,1213699,2554.2
1204577,1213700,5549.8
1204586,1201066,10027.3
1204586,1201076,9168.8
1204586,1201087,7840.7
1204586,1201100,6937.8
1204586,1201112,10262.2
1204586,1201125,7336.3
1204586,1204507,8200.3
1204586,1204521,7823.0
1204586,1204532,8947.7
1204586,1204538,6074.9
1204586,1204552,5824.1
1204586,1204559,6636.5
1204586,1204565,4653.3
1204586,1204571,7570.2
1204586,1204577,4327.1
1204586,1204586,0.0
1204586,1204607,2639.5
1204586,1204615,1540.2
1204586,1204621,9074.0
1204586,1204632,1852.0
1204586,1204638,2438.7
1204586,1204643,8471.2
1204586,1204650,4485.0
1204586,1204665,7144.8
1204586,1204672,3776.6
1204586,1204682,4186.5
1204586,1204697,4935.9
1204586,1204699,5311.5
1204586,1204703,6055.3
1204586,1204731,7208.1
1204586,1204750,7483.3
1204586,1204766,8718.6
1204586,1204787,8618.1
1204586,1204808,9123.2
1204586,1204825,9346.0
1204586,1208943,10295.9
1204586,1208945,9920.5
1204586,1209092,8057.9
1204586,1209162,8728.8
1204586,1209176,9381.9
1204586,1209660,10179.3
1204586,1210479,10219.6
1204586,1210491,9141.3
1204586,1210523,9234.3
1204586,1210527,8557.8
1204586,1210543,8207.3
1204586,1210551,8051.2
1204586,1210560,8232.5
1204586,1210570,10092.2
1204586,1210573,8563.3
1204586,1210574,9756.0
1204586,1210582,9224.4
1204586,1210583,9109.3
1204586,1210590,8413.1
1204586,1210598,9022.8
1204586,1210599,7185.6
1204586,1210600,7451.2
1204586,1210601,7483.6
1204586,1210609,8018.5
1204586,1210618,8300.8
1204586,1210749,8682.9
1204586,1211066,6332.5
1204586,1211750,10415.2
1204586,1211760,9673.4
1204586,1211784,9540.1
1204586,1213527,821.0
1204586,1213528,7111.5
1204586,1213571,9119.8
1204586,1213699,6881.4
1204586,1213700,9877.1
1204586,1213963,10027.7
1204586,1216006,10111.5
1204586,1219081,8736.8
1204586,1219099,7677.9
1204607,1201100,9527.9
1204607,1201125,9926.5
1204607,1204442,11032.4
1204607,1204458,9818.1
1204607,1204478,7881.9
1204607,1204501,8452.7
1204607,1204507,5560.7
1204607,1204515,10250.0
1204607,1204521,5183.4
1204607,1204532,6308.1
1204607,1204538,3435.3
1204607,1204546,8179.5
1204607,1204552,3184.5
1204607,1204559,3996.9
1204607,1204565,2013.7
1204607,1204571,5073.1
1204607,1204577,1687.5
1204607,1204586,2590.1
1204607,1204607,0.0
1204607,1204615,4130.4
1204607,1204632,4442.2
1204607,1204638,5028.9
1204607,1204643,11061.4
1204607,1204650,7075.2
1204607,1204665,9735.0
1204607,1204672,6366.8
1204607,1204682,6776.7
1204607,1204697,7526.1
1204607,1204699,7901.7
1204607,1204703,8645.5
1204607,1204731,9798.3
1204607,1204750,10073.5
1204607,1208703,10248.1
1204607,1208758,9700.8
1204607,1208789,9629.1
1204607,1208809,9008.3
1204607,1208941,8381.3
1204607,1208942,9993.2
1204607,1208943,7999.3
1204607,1208944,10375.2
1204607,1208945,7623.9
1204607,1210476,9272.2
1204607,1210479,8909.4
1204607,1210491,7831.0
1204607,1210523,6937.7
1204607,1210527,7247.6
1204607,1210543,6897.1
1204607,1210551,6741.0
1204607,1210560,6922.3
1204607,1210573,7253.1
1204607,1210582,7914.2
1204607,1210590,8195.3
1204607,1210598,8805.0
1204607,1210599,9233.0
1204607,1210600,9498.6
1204607,1210601,9531.0
1204607,1210609,10065.9
1204607,1210749,6386.3
1204607,1211066,8922.7
1204607,1211816,9173.3
1204607,1211829,9597.7
1204607,1213527,3411.1
1204607,1213528,9701.7
1204607,1213570,9319.3
1204607,1213571,6480.2
1204607,1213699,4241.8
1204607,1213700,7237.5
1204615,1201066,8487.1
1204615,1201076,7628.5
1204615,1201087,6300.4
1204615,1201100,5397.5
1204615,1201112,8721.9
1204615,1201118,9482.6
1204615,1201125,5796.0
1204615,1201159,8834.3
1204615,1201185,10169.1
1204615,1204521,10096.5
1204615,1204538,8348.4
1204615,1204552,8097.6
1204615,1204559,8910.0
1204615,1204565,6927.6
1204615,1204571,9491.6
1204615,1204577,6601.4
1204615,1204586,7504.5
1204615,1204607,4914.4
1204615,1204615,0.0
1204615,1204621,7533.7
1204615,1204632,311.7
1204615,1204638,898.5
1204615,1204643,6931.0
1204615,1204650,2944.7
1204615,1204665,5604.5
1204615,1204672,2236.3
1204615,1204682,2646.2
1204615,1204697,3395.6
1204615,1204699,3771.3
1204615,1204703,4515.0
1204615,1204731,5667.8
1204615,1204750,5943.0
1204615,1204766,7178.3
1204615,1204787,7077.8
1204615,1204808,7582.9
1204615,1204816,9976.0
1204615,1204825,7805.7
1204615,1204861,8813.9
1204615,1209059,9523.7
1204615,1209091,11249.9
1204615,1209092,6517.7
1204615,1209161,10582.8
